C13_18_No focal subject.cd.res,1,1,1,1,22,1,1,1,5,1,21,4,1,1,30,1,1,1,3,1,29,2,1,1,900003,708835,900003,900003,494524,900003,900003,900003,864689,900003,405479,75477,900003,900003,619099,900003,900003,900003,767847,900003,280904,495398,900003,900003,900003,708835,900003,900003,22478.36,900003,900003,900003,172937.8,900003,19308.52,18869.25,900003,900003,20636.63,900003,900003,900003,255949,900003,9686.34,247699,900003,900003,0,0,0,0,29507.24,0,0,0,175972.77,0,14047.68,19937.65,0,0,21618.48,0,0,0,162838.42,0,9100.1,299345.17,0,0,1,0.7876,1,1,0.5495,1,1,1,0.9608,1,0.4505,0.0839,1,1,0.6879,1,1,1,0.8532,1,0.3121,0.5504,1,1,0,1,0,0,21,0,0,0,4,0,22,4,0,0,29,0,0,0,2,0,30,2,0,0,0,191168,0,0,405479,0,0,0,35314,0,494524,824526,0,0,280904,0,0,0,132156,0,619099,404605,0,0,0,191168,0,0,19308.52,0,0,0,8828.5,0,22478.36,206131.5,0,0,9686.34,0,0,0,66078,0,20636.63,202302.5,0,0,0,0,0,0,14047.68,0,0,0,7879,0,29507.24,184236.47,0,0,9100.1,0,0,0,42494.29,0,21618.48,189116.42,0,0,0,0.2124,0,0,0.4505,0,0,0,0.0392,0,0.5495,0.9161,0,0,0.3121,0,0,0,0.1468,0,0.6879,0.4496,0,0
C14_19_No focal subject.cd.res,1,3,1,1,20,2,1,1,3,1,19,2,1,5,22,1,1,1,5,2,20,4,1,6,160028,156527,156527,900003,598180,159284,900003,900003,883509,900003,301823,45392,900003,120740,531038,900003,900003,900003,699064,344464,368965,330939,900003,120740,160028,52175.67,156527,900003,29909,79642,900003,900003,294503,900003,15885.42,22696,900003,24148,24138.09,900003,900003,900003,139812.8,172232,18448.25,82734.75,900003,20123.33,0,90370.91,0,0,41992.95,112630.8,0,0,251935.09,0,14991.77,19393.11,0,53996.57,32208.99,0,0,0,128472.51,243572.83,15206.89,74614.29,0,49291.9,0.1778,0.1739,0.1739,1,0.6646,0.177,1,1,0.9817,1,0.3354,0.0504,1,0.1342,0.59,1,1,1,0.7767,0.3827,0.41,0.3677,1,0.1342,1,3,1,0,19,2,0,0,2,0,20,2,0,5,21,0,0,0,4,2,21,4,0,6,739975,743476,743476,0,301823,740719,0,0,16494,0,598180,854611,0,779263,368965,0,0,0,200939,555539,531038,569064,0,779263,739975,247825.33,743476,0,15885.42,370359.5,0,0,8247,0,29909,427305.5,0,155852.6,17569.76,0,0,0,50234.75,277769.5,25287.52,142266,0,129877.17,0,174899.54,0,0,14991.77,491599.73,0,0,1040.86,0,41992.95,145339.43,0,128744.74,15358.78,0,0,0,42335.93,19437.66,32538.76,148211.98,0,125548.55,0.8222,0.8261,0.8261,0,0.3354,0.823,0,0,0.0183,0,0.6646,0.9496,0,0.8658,0.41,0,0,0,0.2233,0.6173,0.59,0.6323,0,0.8658
C14_22_No focal subject.cd.res,1,2,1,1,20,7,1,1,4,1,19,3,1,9,18,1,1,1,5,4,18,3,1,9,673289,180554,900003,734117,718344,67687,900003,900003,873725,900003,181659,130016,900003,67439,746480,673540,900003,900003,609269,119002,153523,328142,900003,67439,673289,90277,900003,734117,35917.2,9669.57,900003,900003,218431.25,900003,9561,43338.67,900003,7493.22,41471.11,673540,900003,900003,121853.8,29750.5,8529.06,109380.67,900003,7493.22,0,127670.96,0,0,51187.2,25583.28,0,0,233764.53,0,6734.4,64753.05,0,22479.67,76077.65,0,0,0,152258.5,59501,6476.78,135393.81,0,22479.67,0.7481,0.2006,1,0.8157,0.7982,0.0752,1,1,0.9708,1,0.2018,0.1445,1,0.0749,0.8294,0.7484,1,1,0.677,0.1322,0.1706,0.3646,1,0.0749,1,2,0,1,19,7,0,0,3,0,20,3,0,9,17,1,0,0,4,4,19,3,0,9,226714,719449,0,165886,181659,832316,0,0,26278,0,718344,769987,0,832564,153523,226463,0,0,290734,781001,746480,571861,0,832564,226714,359724.5,0,165886,9561,118902.29,0,0,8759.33,0,35917.2,256662.33,0,92507.11,9030.76,226463,0,0,72683.5,195250.25,39288.42,190620.33,0,92507.11,0,446084.68,0,0,6734.4,157351.08,0,0,5910.29,0,51187.2,270553.3,0,173799.69,6305.28,0,0,0,76144.3,253433.5,74461.59,168173.5,0,173799.69,0.2519,0.7994,0,0.1843,0.2018,0.9248,0,0,0.0292,0,0.7982,0.8555,0,0.9251,0.1706,0.2516,0,0,0.323,0.8678,0.8294,0.6354,0,0.9251
C14_24_No focal subject.cd.res,1,1,1,2,20,5,1,1,8,1,20,8,1,4,23,2,1,1,4,4,24,3,1,4,900003,900003,900003,606483,631700,46921,900003,900003,496387,900003,268303,508118,900003,299652,527406,589209,900003,900003,807343,309436,372597,129570,900003,299652,900003,900003,900003,303241.5,31585,9384.2,900003,900003,62048.38,900003,13415.15,63514.75,900003,74913,22930.7,294604.5,900003,900003,201835.75,77359,15524.88,43190,900003,74913,0,0,0,428848.24,64329.39,20983.71,0,0,79950.63,0,10581.33,101374.18,0,149826,25252.98,416633.68,0,0,120929.55,154718,18668.9,37088.04,0,149826,1,1,1,0.6739,0.7019,0.0521,1,1,0.5515,1,0.2981,0.5646,1,0.3329,0.586,0.6547,1,1,0.897,0.3438,0.414,0.144,1,0.3329,0,0,0,2,20,5,0,0,8,0,20,7,0,4,24,2,0,0,3,4,23,3,0,4,0,0,0,293520,268303,853082,0,0,403616,0,631700,391885,0,600351,372597,310794,0,0,92660,590567,527406,770433,0,600351,0,0,0,146760,13415.15,170616.4,0,0,50452,0,31585,55983.57,0,150087.75,15524.88,155397,0,0,30886.67,147641.75,22930.7,256811,0,150087.75,0,0,0,30630.45,10581.33,133624.43,0,0,99888.64,0,64329.39,84345.46,0,77768.12,18668.9,217286.84,0,0,19197.82,86676.35,25252.98,61662.52,0,77360.14,0,0,0,0.3261,0.2981,0.9479,0,0,0.4485,0,0.7019,0.4354,0,0.6671,0.414,0.3453,0,0,0.103,0.6562,0.586,0.856,0,0.6671
C21_25_No focal subject.cd.res,1,1,1,1,13,1,1,1,3,1,12,3,1,1,28,1,1,1,2,1,28,2,1,1,900003,900003,900003,900003,802571,900003,900003,900003,450215,900003,97432,449788,900003,445581,527743,900003,900003,900003,805247,900003,372260,326394,900003,445581,900003,900003,900003,900003,61736.23,900003,900003,900003,150071.67,900003,8119.33,149929.33,900003,445581,18847.96,900003,900003,900003,402623.5,900003,13295,163197,900003,445581,0,0,0,0,80277.39,0,0,0,150612.17,0,6773.93,137745.43,0,0,24554.42,0,0,0,241810.01,0,8770.19,225571.31,0,0,1,1,1,1,0.8917,1,1,1,0.5002,1,0.1083,0.4998,1,0.4951,0.5864,1,1,1,0.8947,1,0.4136,0.3627,1,0.4951,0,0,0,0,12,0,0,0,3,0,13,3,0,1,28,0,0,0,2,0,28,1,0,1,0,0,0,0,97432,0,0,0,449788,0,802571,450215,0,454422,372260,0,0,0,94756,0,527743,573609,0,454422,0,0,0,0,8119.33,0,0,0,149929.33,0,61736.23,150071.67,0,454422,13295,0,0,0,47378,0,18847.96,573609,0,454422,0,0,0,0,6773.93,0,0,0,137745.43,0,80277.39,150612.17,0,0,8770.19,0,0,0,61778.51,0,24554.42,0,0,0,0,0,0,0,0.1083,0,0,0,0.4998,0,0.8917,0.5002,0,0.5049,0.4136,0,0,0,0.1053,0,0.5864,0.6373,0,0.5049
C21_26_No focal subject.cd.res,1,1,1,1,1,1,1,1,0,1,0,1,1,1,8,1,1,1,1,1,7,1,1,1,900003,900003,900003,900003,900003,876746,900003,900003,0,900003,0,900003,900003,900003,797944,900003,900003,900003,181547,900003,102059,900003,900003,900003,900003,900003,900003,900003,900003,876746,900003,900003,0,900003,0,900003,900003,900003,99743,900003,900003,900003,181547,900003,14579.86,900003,900003,900003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250100.95,0,0,0,0,0,15208.12,0,0,0,1,1,1,1,1,0.9742,1,1,0,1,0,1,1,1,0.8866,1,1,1,0.2017,1,0.1134,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7,0,0,0,1,0,8,0,0,0,0,0,0,0,0,23257,0,0,900003,0,900003,0,0,0,102059,0,0,0,718456,0,797944,0,0,0,0,0,0,0,0,23257,0,0,900003,0,900003,0,0,0,14579.86,0,0,0,718456,0,99743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15208.12,0,0,0,0,0,250100.95,0,0,0,0,0,0,0,0,0.0258,0,0,1,0,1,0,0,0,0.1134,0,0,0,0.7983,0,0.8866,0,0,0
C21_30_No focal subject.cd.res,1,1,1,1,7,5,1,1,3,1,7,2,1,8,20,1,1,1,11,1,19,12,1,8,900003,900003,857264,900003,850829,241888,900003,900003,639815,900003,49174,502833,900003,239155,681757,900003,344991,900003,451203,619523,218246,448800,900003,239155,900003,900003,857264,900003,121547,48377.6,900003,900003,213271.67,900003,7024.86,251416.5,900003,29894.38,34087.85,900003,344991,900003,41018.45,619523,11486.63,37400,900003,29894.38,0,0,0,0,79045.33,108175.6,0,0,90631.16,0,4822.92,113805.3,0,84554.06,58760.72,0,0,0,73398.78,0,8450.84,71777.11,0,84554.06,1,1,0.9525,1,0.9454,0.2688,1,1,0.7109,1,0.0546,0.5587,1,0.2657,0.7575,1,0.3833,1,0.5013,0.6884,0.2425,0.4987,1,0.2657,0,0,1,0,7,5,0,0,2,0,7,2,0,8,19,0,1,0,12,1,20,11,0,8,0,0,42739,0,49174,658115,0,0,260188,0,850829,397170,0,660848,218246,0,555012,0,448800,280480,681757,451203,0,660848,0,0,42739,0,7024.86,131623,0,0,130094,0,121547,198585,0,82606,11486.63,0,555012,0,37400,280480,34087.85,41018.45,0,82606,0,0,0,0,4822.92,125606.54,0,0,57770.62,0,79045.33,123019.61,0,59595.54,8450.84,0,0,0,71777.11,0,58760.72,73398.78,0,59595.54,0,0,0.0475,0,0.0546,0.7312,0,0,0.2891,0,0.9454,0.4413,0,0.7343,0.2425,0,0.6167,0,0.4987,0.3116,0.7575,0.5013,0,0.7343
C22_36_No focal subject.cd.res,1,1,1,1,23,1,1,1,2,1,23,1,1,1,33,1,1,1,5,1,33,4,1,1,900003,337706,337706,900003,726867,900003,900003,900003,876482,900003,173136,711085,900003,900003,476077,900003,900003,900003,852893,900003,423926,118830,900003,900003,900003,337706,337706,900003,31602.91,900003,900003,900003,438241,900003,7527.65,711085,900003,900003,14426.58,900003,900003,900003,170578.6,900003,12846.24,29707.5,900003,900003,0,0,0,0,37200.22,0,0,0,352595.97,0,4931.21,0,0,0,19237.06,0,0,0,194213.44,0,9872.1,36871.28,0,0,1,0.3752,0.3752,1,0.8076,1,1,1,0.9739,1,0.1924,0.7901,1,1,0.529,1,1,1,0.9477,1,0.471,0.132,1,1,0,1,1,0,23,0,0,0,1,0,23,1,0,0,33,0,0,0,4,0,33,4,0,0,0,562297,562297,0,173136,0,0,0,23521,0,726867,188918,0,0,423926,0,0,0,47110,0,476077,781173,0,0,0,562297,562297,0,7527.65,0,0,0,23521,0,31602.91,188918,0,0,12846.24,0,0,0,11777.5,0,14426.58,195293.25,0,0,0,0,0,0,4931.21,0,0,0,0,0,37200.22,0,0,0,9872.1,0,0,0,7044.23,0,19237.06,214987.72,0,0,0,0.6248,0.6248,0,0.1924,0,0,0,0.0261,0,0.8076,0.2099,0,0,0.471,0,0,0,0.0523,0,0.529,0.868,0,0
C23_38_No focal subject.cd.res,1,1,1,1,28,1,1,1,5,1,27,4,1,3,39,1,1,1,4,1,38,3,1,3,900003,900003,900003,90974,681153,93732,900003,900003,716851,900003,218850,475579,900003,90974,573134,900003,900003,900003,833944,663309,326869,142236,900003,90974,900003,900003,900003,90974,24326.89,93732,900003,900003,143370.2,900003,8105.56,118894.75,900003,30324.67,14695.74,900003,900003,900003,208486,663309,8601.82,47412,900003,30324.67,0,0,0,0,23225.39,0,0,0,95606.01,0,6246.48,126439.34,0,52523.86,8690.36,0,0,0,324334.11,0,4561.2,41718.99,0,52523.86,1,1,1,0.1011,0.7568,0.1041,1,1,0.7965,1,0.2432,0.5284,1,0.1011,0.6368,1,1,1,0.9266,0.737,0.3632,0.158,1,0.1011,0,0,0,1,27,1,0,0,4,0,28,4,0,3,38,0,0,0,3,1,39,3,0,3,0,0,0,809029,218850,806271,0,0,183152,0,681153,424424,0,809029,326869,0,0,0,66059,236694,573134,757767,0,809029,0,0,0,809029,8105.56,806271,0,0,45788,0,24326.89,106106,0,269676.33,8601.82,0,0,0,22019.67,236694,14695.74,252589,0,269676.33,0,0,0,0,6246.48,0,0,0,26548.85,0,23225.39,54128.32,0,252306.98,4561.2,0,0,0,6971.96,0,8690.36,382254.46,0,252306.98,0,0,0,0.8989,0.2432,0.8959,0,0,0.2035,0,0.7568,0.4716,0,0.8989,0.3632,0,0,0,0.0734,0.263,0.6368,0.842,0,0.8989
C23_42_No focal subject.cd.res,1,1,1,1,7,1,1,1,1,1,6,1,1,1,4,1,1,1,3,1,4,3,1,1,900003,900003,900003,900003,861024,438309,900003,900003,675279,900003,38979,900003,900003,900003,880242,900003,900003,900003,15884,900003,19761,891024,900003,900003,900003,900003,900003,900003,123003.43,438309,900003,900003,675279,900003,6496.5,900003,900003,900003,220060.5,900003,900003,900003,5294.67,900003,4940.25,297008,900003,900003,0,0,0,0,75866.78,0,0,0,0,0,2696.47,0,0,0,217170.36,0,0,0,2441.91,0,2330.4,220756.49,0,0,1,1,1,1,0.9567,0.487,1,1,0.7503,1,0.0433,1,1,1,0.978,1,1,1,0.0176,1,0.022,0.99,1,1,0,0,0,0,6,1,0,0,1,0,7,0,0,0,4,0,0,0,3,0,4,2,0,0,0,0,0,0,38979,461694,0,0,224724,0,861024,0,0,0,19761,0,0,0,884119,0,880242,8979,0,0,0,0,0,0,6496.5,461694,0,0,224724,0,123003.43,0,0,0,4940.25,0,0,0,294706.33,0,220060.5,4489.5,0,0,0,0,0,0,2696.47,0,0,0,0,0,75866.78,0,0,0,2330.4,0,0,0,218540.01,0,217170.36,2834.79,0,0,0,0,0,0,0.0433,0.513,0,0,0.2497,0,0.9567,0,0,0,0.022,0,0,0,0.9824,0,0.978,0.01,0,0
C24_44_No focal subject.cd.res,1,1,1,1,25,2,1,1,4,1,24,3,1,3,14,1,1,1,2,1,13,3,1,3,900003,611000,900003,900003,765656,68194,900003,900003,888188,900003,134347,85786,900003,125019,675813,900003,900003,900003,766013,900003,224190,133990,900003,125019,900003,611000,900003,900003,30626.24,34097,900003,900003,222047,900003,5597.79,28595.33,900003,41673,48272.36,900003,900003,900003,383006.5,900003,17245.38,44663.33,900003,41673,0,0,0,0,25975.14,48220.44,0,0,104142.62,0,3227.13,39513.9,0,72179.75,32369.39,0,0,0,511520.34,0,10650.62,24849.26,0,72179.75,1,0.6789,1,1,0.8507,0.0758,1,1,0.9869,1,0.1493,0.0953,1,0.1389,0.7509,1,1,1,0.8511,1,0.2491,0.1489,1,0.1389,0,1,0,0,24,2,0,0,3,0,25,3,0,3,13,0,0,0,3,0,14,2,0,3,0,289003,0,0,134347,831809,0,0,11815,0,765656,814217,0,774984,224190,0,0,0,133990,0,675813,766013,0,774984,0,289003,0,0,5597.79,415904.5,0,0,3938.33,0,30626.24,271405.67,0,258328,17245.38,0,0,0,44663.33,0,48272.36,383006.5,0,258328,0,0,0,0,3227.13,433164.42,0,0,3193.91,0,25975.14,40630.77,0,208544.91,10650.62,0,0,0,24849.26,0,32369.39,511520.34,0,208544.91,0,0.3211,0,0,0.1493,0.9242,0,0,0.0131,0,0.8507,0.9047,0,0.8611,0.2491,0,0,0,0.1489,0,0.7509,0.8511,0,0.8611
C24_46_No focal subject.cd.res,1,1,1,1,13,1,1,1,2,1,13,1,1,5,24,1,1,1,4,1,24,3,1,3,900003,900003,900003,900003,381653,900003,900003,900003,894288,900003,518350,475087,552935,494346,540149,900003,900003,900003,770141,900003,359854,231341,900003,147020,900003,900003,900003,900003,29357.92,900003,900003,900003,447144,900003,39873.08,475087,552935,98869.2,22506.21,900003,900003,900003,192535.25,900003,14993.92,77113.67,900003,49006.67,0,0,0,0,41529.63,0,0,0,31435.14,0,40485.86,0,0,152701.84,24245.27,0,0,0,254189.41,0,14579.6,56176.99,0,84882.04,1,1,1,1,0.4241,1,1,1,0.9937,1,0.5759,0.5279,0.6144,0.5493,0.6002,1,1,1,0.8557,1,0.3998,0.257,1,0.1634,0,0,0,0,13,0,0,0,1,0,13,1,1,4,24,0,0,0,3,0,24,3,0,3,0,0,0,0,518350,0,0,0,5715,0,381653,424916,347068,405657,359854,0,0,0,129862,0,540149,668662,0,752983,0,0,0,0,39873.08,0,0,0,5715,0,29357.92,424916,347068,101414.25,14993.92,0,0,0,43287.33,0,22506.21,222887.33,0,250994.33,0,0,0,0,40485.86,0,0,0,0,0,41529.63,0,0,93640.25,14579.6,0,0,0,43076.72,0,24245.27,302309.26,0,235321.7,0,0,0,0,0.5759,0,0,0,0.0063,0,0.4241,0.4721,0.3856,0.4507,0.3998,0,0,0,0.1443,0,0.6002,0.743,0,0.8366
C31_50_No focal subject.cd.res,1,1,1,1,24,7,1,1,2,1,24,2,1,10,25,1,1,1,9,3,25,8,1,9,900003,900003,900003,900003,673757,139012,900003,900003,734465,900003,226246,165538,900003,4874,575166,900003,900003,900003,465979,5876,324837,467432,900003,18388,900003,900003,900003,900003,28073.21,19858.86,900003,900003,367232.5,900003,9426.92,82769,900003,487.4,23006.64,900003,900003,900003,51775.44,1958.67,12993.48,58429,900003,2043.11,0,0,0,0,29822.47,52541.6,0,0,33468.07,0,7007.47,74927.86,0,1541.29,42006.59,0,0,0,126455.33,3392.51,10664.25,48970.74,0,6129.33,1,1,1,1,0.7486,0.1545,1,1,0.8161,1,0.2514,0.1839,1,0.0054,0.6391,1,1,1,0.5178,0.0065,0.3609,0.5194,1,0.0204,0,0,0,0,24,7,0,0,2,0,24,2,0,10,25,0,0,0,8,3,25,8,0,9,0,0,0,0,226246,760991,0,0,165538,0,673757,734465,0,895129,324837,0,0,0,434024,894127,575166,432571,0,881615,0,0,0,0,9426.92,108713,0,0,82769,0,28073.21,367232.5,0,89512.9,12993.48,0,0,0,54253,298042.33,23006.64,54071.38,0,97957.22,0,0,0,0,7007.47,135345.41,0,0,74927.86,0,29822.47,33468.07,0,85436.1,10664.25,0,0,0,41821.92,253822.99,42006.59,134985.75,0,86499.59,0,0,0,0,0.2514,0.8455,0,0,0.1839,0,0.7486,0.8161,0,0.9946,0.3609,0,0,0,0.4822,0.9935,0.6391,0.4806,0,0.9796
C31_52_No focal subject.cd.res,1,1,1,1,15,7,1,1,3,1,14,2,1,6,11,1,1,1,6,1,11,5,1,6,900003,900003,900003,900003,783382,316184,900003,900003,862450,778774,116621,381776,900003,316187,800893,542757,900003,900003,266038,372778,99110,644354,900003,316435,900003,900003,900003,900003,52225.47,45169.14,900003,900003,287483.33,778774,8330.07,190888,900003,52697.83,72808.45,542757,900003,900003,44339.67,372778,9010,128870.8,900003,52739.17,0,0,0,0,46892.4,119506.32,0,0,235266.23,0,4196.95,267130.8,0,129082.8,111632.47,0,0,0,64010.31,0,6374.51,120921.58,0,129184.05,1,1,1,1,0.8704,0.3513,1,1,0.9583,0.8653,0.1296,0.4242,1,0.3513,0.8899,0.6031,1,1,0.2956,0.4142,0.1101,0.7159,1,0.3516,0,0,0,0,14,7,0,0,2,1,15,2,0,6,11,1,0,0,5,1,11,5,0,6,0,0,0,0,116621,583819,0,0,37553,121229,783382,518227,0,583816,99110,357246,0,0,633965,527225,800893,255649,0,583568,0,0,0,0,8330.07,83402.71,0,0,18776.5,121229,52225.47,259113.5,0,97302.67,9010,357246,0,0,126793,527225,72808.45,51129.8,0,97261.33,0,0,0,0,4196.95,123066.65,0,0,23728.38,0,46892.4,325378.72,0,68720.92,6374.51,0,0,0,116921.41,0,111632.47,69107.56,0,69071.48,0,0,0,0,0.1296,0.6487,0,0,0.0417,0.1347,0.8704,0.5758,0,0.6487,0.1101,0.3969,0,0,0.7044,0.5858,0.8899,0.2841,0,0.6484
C32_55_No focal subject.cd.res,1,1,1,1,20,1,1,1,8,1,18,6,1,7,19,1,1,1,5,1,18,5,1,7,900003,900003,900003,900003,677244,855480,900003,900003,834357,43914,222759,88042,900003,27897,378046,900003,900003,900003,715595,224112,522112,227832,900003,28143,900003,900003,900003,900003,33862.2,855480,900003,900003,104294.62,43914,12375.5,14673.67,900003,3985.29,19897.16,900003,900003,900003,143119,224112,29006.22,45566.4,900003,4020.43,0,0,0,0,37154.47,0,0,0,125854.86,0,11373.87,14258.58,0,10544.07,30924.65,0,0,0,251500.73,0,19913.64,60556.07,0,10637.05,1,1,1,1,0.7525,0.9505,1,1,0.9271,0.0488,0.2475,0.0978,1,0.031,0.42,1,1,1,0.7951,0.249,0.5801,0.2531,1,0.0313,0,0,0,0,19,1,0,0,7,1,19,6,0,7,18,0,0,0,5,1,18,4,0,7,0,0,0,0,222759,44523,0,0,65646,856089,677244,811961,0,872106,521957,0,0,0,184408,675891,377891,672171,0,871860,0,0,0,0,11724.16,44523,0,0,9378,856089,35644.42,135326.83,0,124586.57,28997.61,0,0,0,36881.6,675891,20993.94,168042.75,0,124551.43,0,0,0,0,7911.33,0,0,0,11991.25,0,37283.93,132297.68,0,84361.21,19919.45,0,0,0,57942.73,0,31438.65,283188.16,0,84172.15,0,0,0,0,0.2475,0.0495,0,0,0.0729,0.9512,0.7525,0.9022,0,0.969,0.58,0,0,0,0.2049,0.751,0.4199,0.7469,0,0.9687
C32_60_No focal subject.cd.res,1,1,1,1,13,4,1,1,3,1,12,3,1,4,13,1,1,1,3,1,12,3,1,4,900003,900003,900003,900003,719029,20136,900003,900003,475717,900003,180974,424286,900003,20136,778040,26899,900003,900003,727109,900003,121963,866707,900003,20136,900003,900003,900003,900003,55309.92,5034,900003,900003,158572.33,900003,15081.17,141428.67,900003,5034,59849.23,26899,900003,900003,242369.67,900003,10163.58,288902.33,900003,5034,0,0,0,0,67104.86,10068,0,0,97996.35,0,11714.91,73399.35,0,10068,60769.56,0,0,0,390985.78,0,10908.83,429245.83,0,10068,1,1,1,1,0.7989,0.0224,1,1,0.5286,1,0.2011,0.4714,1,0.0224,0.8645,0.0299,1,1,0.8079,1,0.1355,0.963,1,0.0224,0,0,0,0,12,4,0,0,3,0,13,3,0,4,12,1,0,0,3,0,13,2,0,4,0,0,0,0,180974,879867,0,0,424286,0,719029,475717,0,879867,121963,873104,0,0,172894,0,778040,33296,0,879867,0,0,0,0,15081.17,219966.75,0,0,141428.67,0,55309.92,158572.33,0,219966.75,10163.58,873104,0,0,57631.33,0,59849.23,16648,0,219966.75,0,0,0,0,11714.91,291044.18,0,0,73399.35,0,67104.86,97996.35,0,178212.62,10908.83,0,0,0,30453.09,0,60769.56,6175.87,0,178212.62,0,0,0,0,0.2011,0.9776,0,0,0.4714,0,0.7989,0.5286,0,0.9776,0.1355,0.9701,0,0,0.1921,0,0.8645,0.037,0,0.9776
C33_63_No focal subject.cd.res,1,1,1,1,11,5,1,1,3,1,10,2,1,10,22,2,1,1,12,2,21,12,1,10,900003,900003,900003,900003,783367,75055,900003,900003,698332,900003,116636,215578,900003,12380,730545,8378,900003,900003,225271,75473,169458,682888,900003,11882,900003,900003,900003,900003,71215.18,15011,900003,900003,232777.33,900003,11663.6,107789,900003,1238,33206.59,4189,900003,900003,18772.58,37736.5,8069.43,56907.33,900003,1188.2,0,0,0,0,68313.95,33565.62,0,0,379857.76,0,15280.13,63609.91,0,3914.9,38790.06,5924.14,0,0,18522.77,53367.47,5501.84,38734.08,0,3757.42,1,1,1,1,0.8704,0.0834,1,1,0.7759,1,0.1296,0.2395,1,0.0138,0.8117,0.0093,1,1,0.2503,0.0839,0.1883,0.7588,1,0.0132,0,0,0,0,10,5,0,0,2,0,11,2,0,10,21,2,0,0,12,2,22,11,0,10,0,0,0,0,116636,824948,0,0,201671,0,783367,684425,0,887623,169458,891625,0,0,674732,824530,730545,217115,0,888121,0,0,0,0,11663.6,164989.6,0,0,100835.5,0,71215.18,342212.5,0,88762.3,8069.43,445812.5,0,0,56227.67,412265,33206.59,19737.73,0,88812.1,0,0,0,0,15280.13,204428.88,0,0,53776.18,0,68313.95,465540.01,0,103613.39,5501.84,625525.75,0,0,39712.7,347725.42,38790.06,19107.76,0,103005.36,0,0,0,0,0.1296,0.9166,0,0,0.2241,0,0.8704,0.7605,0,0.9862,0.1883,0.9907,0,0,0.7497,0.9161,0.8117,0.2412,0,0.9868
C34_70_No focal subject.cd.res,1,1,1,1,15,2,1,1,2,1,14,1,1,1,15,1,1,1,11,1,15,11,1,1,900003,900003,68941,900003,635115,68938,900003,900003,894263,900003,264888,155033,900003,900003,763709,900003,900003,900003,231311,900003,136294,677097,900003,900003,900003,900003,68941,900003,42341,34469,900003,900003,447131.5,900003,18920.57,155033,900003,900003,50913.93,900003,900003,900003,21028.27,900003,9086.27,61554.27,900003,900003,0,0,0,0,40383.59,48746.53,0,0,421207.25,0,14138.89,0,0,0,64464.87,0,0,0,32228.8,0,10603.01,71642.75,0,0,1,1,0.0766,1,0.7057,0.0766,1,1,0.9936,1,0.2943,0.1723,1,1,0.8486,1,1,1,0.257,1,0.1514,0.7523,1,1,0,0,1,0,14,2,0,0,1,0,15,1,0,0,15,0,0,0,11,0,15,10,0,0,0,0,831062,0,264888,831065,0,0,5740,0,635115,744970,0,0,136294,0,0,0,668692,0,763709,222906,0,0,0,0,831062,0,18920.57,415532.5,0,0,5740,0,42341,744970,0,0,9086.27,0,0,0,60790.18,0,50913.93,22290.6,0,0,0,0,0,0,14138.89,482183.89,0,0,0,0,40383.59,0,0,0,10603.01,0,0,0,72194.57,0,64464.87,33684.28,0,0,0,0,0.9234,0,0.2943,0.9234,0,0,0.0064,0,0.7057,0.8277,0,0,0.1514,0,0,0,0.743,0,0.8486,0.2477,0,0
D12_10_No focal subject.cd.res,1,1,1,1,17,20,1,1,7,1,16,7,1,11,12,7,1,1,7,1,12,6,1,11,900003,900003,900003,900003,690513,65183,172794,900003,678884,900003,209490,221119,900003,45912,551381,66185,900003,900003,679426,213585,348622,268227,900003,45912,900003,900003,900003,900003,40618.41,3259.15,172794,900003,96983.43,900003,13093.12,31588.43,900003,4173.82,45948.42,9455,900003,900003,97060.86,213585,29051.83,44704.5,900003,4173.82,0,0,0,0,47842.83,14575.36,0,0,204219.54,0,11735.02,41683.52,0,13842.99,44006.38,25015.58,0,0,185278.63,0,28371.72,44120.21,0,13842.99,1,1,1,1,0.7672,0.0724,0.192,1,0.7543,1,0.2328,0.2457,1,0.051,0.6126,0.0735,1,1,0.7549,0.2373,0.3874,0.298,1,0.051,0,0,0,0,16,20,1,0,7,0,17,7,0,11,12,7,0,0,6,1,12,6,0,11,0,0,0,0,209490,834820,727209,0,221119,0,690513,678884,0,854091,348622,833818,0,0,220577,686418,551381,631776,0,854091,0,0,0,0,13093.12,41741,727209,0,31588.43,0,40618.41,96983.43,0,77644.64,29051.83,119116.86,0,0,36762.83,686418,45948.42,105296,0,77644.64,0,0,0,0,11735.02,79213.37,0,0,41683.52,0,47842.83,204219.54,0,99045.36,28371.72,140325.38,0,0,41298.35,0,44006.38,201554.3,0,99045.36,0,0,0,0,0.2328,0.9276,0.808,0,0.2457,0,0.7672,0.7543,0,0.949,0.3874,0.9265,0,0,0.2451,0.7627,0.6126,0.702,0,0.949
